COLECTIVO;MES;AÑO;Festivos_intersemanales;SumaDePEQ1;SumaDePEQ_IT;EDAD_MEDIA
Técnicos/as especialistas;6;2020;0;187,638;15,2;37,95358989
Técnicos/as especialistas;7;2020;0;192,8296774;13,66935484;37,4856102
Técnicos/as especialistas;8;2020;0;204,7212903;11,81645161;36,66430071
Técnicos/as especialistas;9;2020;1;213,779;14,083;36,08356432
Técnicos/as especialistas;10;2020;1;206,5032258;19,34806452;36,46748242
Técnicos/as especialistas;11;2020;0;228,6963333;15,72766667;35,72394331
Técnicos/as especialistas;12;2020;2;232,08;16,35193548;35,759586
Administrativos/as;1;2021;2;331,6380645;38,81193548;43,4387777
Administrativos/as;2;2021;0;325,8453571;29,64571429;43,7006031
Administrativos/as;3;2021;0;324,5864516;23,87774194;43,91169913
Administrativos/as;4;2021;2;321,6013333;20,43166667;44,00447184
Administrativos/as;5;2021;2;328,4045161;22,59032258;43,66722908
Administrativos/as;6;2021;0;334,58;26,695;43,48197326
Administrativos/as;7;2021;0;349,683871;27,36516129;42,71836018
Administrativos/as;8;2021;0;363,2406452;21,30354839;42,23974142
Administrativos/as;9;2021;0;351,331;16,37266667;43,01437885
Administrativos/as;10;2021;1;335,5880645;16,37129032;43,89149488
Administrativos/as;11;2021;1;340,4256667;20,957;43,70378941
Administrativos/as;12;2021;2;354,4974194;23,05354839;43,22229018
Auxiliar de enfermeria;1;2021;2;713,8322581;85,83290323;40,24325806
Auxiliar de enfermeria;2;2021;0;721,3221429;75,38892857;40,08671357
Auxiliar de enfermeria;3;2021;0;725,0141935;82,57806452;40,10343441
Enfermeras/os;2;2022;1;1389,564286;49,91785714;38,10806769
Enfermeras/os;3;2022;0;1385,87;10,54;38,2021642
Enfermeras/os;4;2022;2;1369,28;9,54;38,40469892
Enfermeras/os;5;2022;2;1368,53;9,54;38,49832979
Enfermeras/os;6;2022;1;1368,53;9,54;38,58046756
Enfermeras/os;7;2022;0;1365,840323;9,54;38,67081238
Enfermeras/os;8;2022;1;1365,55;9,54;38,75826393
Enfermeras/os;9;2022;0;1365,55;9,54;38,8404017
Enfermeras/os;10;2022;1;1365,55;9,54;38,9252774
Enfermeras/os;11;2022;1;1365,55;9,54;39,00741517
Enfermeras/os;12;2022;3;1365,55;9,54;39,09229087
Facultativos/as;1;2022;1;728,0467742;28,3116129;44,09582906
Facultativos/as;2;2022;1;733,7307143;11,96107143;44,0633523
Facultativos/as;3;2022;0;719,0822581;3,53;44,16780806
Facultativos/as;4;2022;2;714,05;3,53;44,31713172
Facultativos/as;5;2022;2;709,05;2,53;44,46549635
Facultativos/as;6;2022;1;709,05;2,53;44,54763412
Facultativos/as;7;2022;0;689,9383871;2,53;44,87774566
Facultativos/as;8;2022;1;689,72;2,53;44,96518046
Facultativos/as;9;2022;0;689,72;2,53;45,04731823
Facultativos/as;10;2022;1;689,72;2,53;45,13219393
Facultativos/as;11;2022;1;689,72;2,53;45,2143317
Facultativos/as;12;2022;3;689,72;1,949354839;45,2992074
Otros;1;2022;1;55,54387097;2,806451613;49,16037194
Otros;2;2022;1;55,99;1,071428571;49,02593365
Otros;3;2022;0;54,06;;49,27073479
Otros;4;2022;2;54,06;;49,35287256
Otros;5;2022;2;54,06;;49,43774826
Otros;6;2022;1;54,06;;49,51988603
Otros;7;2022;0;54,06;;49,60476173
Otros;8;2022;1;54,06;;49,68963743
Otros;9;2022;0;54,06;;49,7717752
Otros;10;2022;1;54,06;;49,8566509
Otros;11;2022;1;54,06;;49,93878867
Otros;12;2022;3;54,06;;50,02366437
Personal Hoteleria;1;2022;1;8;0,282258065;55,12342912
Personal Hoteleria;2;2022;1;8;;55,20009104
Personal Hoteleria;3;2022;0;8;;55,28496673
Personal Hoteleria;4;2022;2;8;;55,36710451
Personal Hoteleria;5;2022;2;8;;55,4519802
Personal Hoteleria;6;2022;1;8;;55,53411798
Personal Hoteleria;7;2022;0;8;;55,61899368
Personal Hoteleria;8;2022;1;8;;55,70386937
Personal Hoteleria;9;2022;0;8;;55,78600715
Personal Hoteleria;10;2022;1;8;;55,87088284
Personal Hoteleria;11;2022;1;8;;55,95302062
Personal Hoteleria;12;2022;3;8;;56,03789631
Personal Mantenimiento;1;2022;1;60,8;3,129032258;45,64964989
Personal Mantenimiento;2;2022;1;60,86;7,071428571;45,71619306
Personal Mantenimiento;3;2022;0;59,68;4;45,97253095
Personal Mantenimiento;4;2022;2;59,68;4;46,05466872
Personal Mantenimiento;5;2022;2;59,68;4;46,13954442
Técnicos/as especialistas;5;2021;2;236,1190323;13,81677419;35,50196245
Técnicos/as especialistas;6;2021;0;240,7533333;13,51666667;35,39261094
Técnicos/as especialistas;7;2021;0;246,3254839;15,10064516;35,15072777
Técnicos/as especialistas;8;2021;0;258,2493548;12,43741935;34,91269977
Técnicos/as especialistas;9;2021;0;251,0486667;9,4;35,3754003
Técnicos/as especialistas;10;2021;1;242,0158065;7,402903226;36,00863143
Técnicos/as especialistas;11;2021;1;238,659;8,887666667;36,18476366
Técnicos/as especialistas;12;2021;2;251,1887097;15,03225806;36,21702959
Administrativos/as;1;2022;1;348,2680645;19,86387097;43,42516322
Administrativos/as;2;2022;1;343,8960714;7,727142857;43,87845792
Administrativos/as;3;2022;0;324,32;2,67;44,88455441
Administrativos/as;4;2022;2;320,36;2,67;45,11722966
Administrativos/as;5;2022;2;320,36;2,67;45,20210536
Administrativos/as;6;2022;1;320,36;2,67;45,28424313
Administrativos/as;7;2022;0;292,003871;;46,51378404
Administrativos/as;8;2022;1;291,98;;46,60078951
Administrativos/as;9;2022;0;291,98;;46,68292728
Administrativos/as;10;2022;1;291,98;;46,76780298
Administrativos/as;11;2022;1;291,98;;46,84994075
Administrativos/as;12;2022;3;291,98;;46,93481645
Auxiliar de enfermeria;1;2022;1;718,3045161;64,14290323;40,0584189
Auxiliar de enfermeria;2;2022;1;726,2907143;36,04178571;39,95640025
Auxiliar de enfermeria;3;2022;0;725,22;12,83;40,04027033
Auxiliar de enfermeria;4;2022;2;691,56;10,33;40,65155805
Auxiliar de enfermeria;5;2022;2;691,56;10,33;40,73643375
Auxiliar de enfermeria;6;2022;1;691,56;10,33;40,81857152
Auxiliar de enfermeria;7;2022;0;686,8732258;10,33;40,97320039
Auxiliar de enfermeria;8;2022;1;686,82;10,33;41,05871751
Auxiliar de enfermeria;9;2022;0;686,82;10,33;41,14085529
Auxiliar de enfermeria;10;2022;1;686,82;10,33;41,22573098
Auxiliar de enfermeria;11;2022;1;686,82;10,33;41,30786876
Auxiliar de enfermeria;12;2022;3;686,82;10,33;41,39274445
Celadores/as;1;2022;1;250,796129;16,3016129;39,86761575
Celadores/as;2;2022;1;240,6332143;9,459285714;40,37348471
Celadores/as;3;2022;0;206,0122581;5;42,09599922
Celadores/as;4;2022;2;205,98;5;42,1814108
Celadores/as;5;2022;2;205,98;5;42,2662865
Celadores/as;6;2022;1;205,98;5;42,34842427
Celadores/as;7;2022;0;190,6419355;4;43,53543697
Celadores/as;8;2022;1;190,63;4;43,62123954
Celadores/as;9;2022;0;190,63;4;43,70337731
Celadores/as;10;2022;1;190,63;4;43,78825301
Celadores/as;11;2022;1;190,63;4;43,87039078
Celadores/as;12;2022;3;190,63;4;43,95526648
Enfermeras/os;1;2022;1;1380,308387;103,003871;38,16236773
Personal Mantenimiento;6;2022;1;59,68;4;46,2216822
Personal Mantenimiento;7;2022;0;47,75;3;47,27200819
Personal Mantenimiento;8;2022;1;47,75;3;47,35688389
Personal Mantenimiento;9;2022;0;47,75;3;47,43902166
Personal Mantenimiento;10;2022;1;47,75;3;47,52389736
Personal Mantenimiento;11;2022;1;47,75;3;47,60603513
Personal Mantenimiento;12;2022;3;47,75;3;47,69091083
Residentes/as;1;2022;1;303,9729032;12,81225806;28,45840904
Residentes/as;2;2022;1;318,2528571;3,107142857;28,38802777
Residentes/as;3;2022;0;315,1506452;;28,47707524
Residentes/as;4;2022;2;289,0833333;;28,86592401
Residentes/as;5;2022;2;274;;29,12253677
Residentes/as;6;2022;1;274;;29,20467454
Residentes/as;7;2022;0;267,8064516;;29,31995742
Residentes/as;8;2022;1;258;;29,45596354
Residentes/as;9;2022;0;258;;29,53810131
Residentes/as;10;2022;1;258;;29,62297701
Residentes/as;11;2022;1;258;;29,70511478
Residentes/as;12;2022;3;258;;29,78999048
Técnicos/as especialistas;1;2022;1;263,14;18,15258065;36,11763483
Técnicos/as especialistas;2;2022;1;266,0157143;8,765714286;36,10632024
Técnicos/as especialistas;3;2022;0;245,4603226;2,56;36,56172154
Técnicos/as especialistas;4;2022;2;213,01;1,56;38,016308
Técnicos/as especialistas;5;2022;2;213,01;1,56;38,1011837
Técnicos/as especialistas;6;2022;1;213,01;1,56;38,18332147
Técnicos/as especialistas;7;2022;0;208,02;0,56;38,53465533
Técnicos/as especialistas;8;2022;1;207,75;0,56;38,64119967
Técnicos/as especialistas;9;2022;0;207,75;0,56;38,72333745
Técnicos/as especialistas;10;2022;1;207,75;0,56;38,80821314
Técnicos/as especialistas;11;2022;1;207,75;0,56;38,89035092
Técnicos/as especialistas;12;2022;3;207,75;0,56;38,97522662
